Job_ID,Machine_ID,Operation_Type,Material_Used,Processing_Time,Energy_Consumption,Machine_Availability,Scheduled_Start,Scheduled_End,Actual_Start,Actual_End,Job_Status,Optimization_Category
J907,M02,Drilling,1.98,90,14.41,98,24/03/2023 15:00,24/03/2023 16:30,24/03/2023 15:12,24/03/2023 16:42,Delayed,Low Efficiency
J908,M02,Milling,3.41,106,14.25,85,24/03/2023 15:10,24/03/2023 16:56,24/03/2023 15:10,24/03/2023 16:56,Completed,Moderate Efficiency
J909,M04,Additive,4.29,116,13.6,87,24/03/2023 15:20,24/03/2023 17:16,24/03/2023 15:24,24/03/2023 17:20,Completed,Moderate Efficiency
J910,M02,Additive,4.83,38,12.13,85,24/03/2023 15:30,24/03/2023 16:08,24/03/2023 15:28,24/03/2023 16:06,Completed,Low Efficiency
J911,M03,Grinding,2.55,112,4.12,87,24/03/2023 15:40,24/03/2023 17:32,24/03/2023 15:39,24/03/2023 17:31,Completed,Low Efficiency
J912,M04,Milling,3.6,72,13.88,91,24/03/2023 15:50,24/03/2023 17:02,,,Failed,Low Efficiency
J913,M05,Additive,2.37,31,12.76,91,24/03/2023 16:00,24/03/2023 16:31,24/03/2023 15:56,24/03/2023 16:27,Completed,Low Efficiency
J914,M03,Lathe,1.17,72,9.64,92,24/03/2023 16:10,24/03/2023 17:22,24/03/2023 16:08,24/03/2023 17:20,Completed,Low Efficiency
J915,M02,Additive,4.4,83,12.24,98,24/03/2023 16:20,24/03/2023 17:43,24/03/2023 16:45,24/03/2023 18:08,Delayed,Low Efficiency
J916,M01,Drilling,4.75,31,8.94,98,24/03/2023 16:30,24/03/2023 17:01,24/03/2023 16:32,24/03/2023 17:03,Completed,Moderate Efficiency
J917,M04,Grinding,2.11,40,6.24,92,24/03/2023 16:40,24/03/2023 17:20,24/03/2023 16:35,24/03/2023 17:15,Completed,Low Efficiency
J918,M04,Grinding,2,116,12.06,84,24/03/2023 16:50,24/03/2023 18:46,,,Failed,Low Efficiency
J919,M05,Grinding,1.71,48,11.56,83,24/03/2023 17:00,24/03/2023 17:48,24/03/2023 17:05,24/03/2023 17:53,Completed,Moderate Efficiency
J920,M04,Additive,4.26,43,9.59,81,24/03/2023 17:10,24/03/2023 17:53,24/03/2023 17:14,24/03/2023 17:57,Completed,Moderate Efficiency
J921,M01,Grinding,2.73,90,7.46,85,24/03/2023 17:20,24/03/2023 18:50,24/03/2023 17:20,24/03/2023 18:50,Completed,High Efficiency
J922,M02,Drilling,1.62,46,4.17,97,24/03/2023 17:30,24/03/2023 18:16,24/03/2023 17:30,24/03/2023 18:16,Completed,High Efficiency
J923,M02,Milling,4.85,91,14.43,80,24/03/2023 17:40,24/03/2023 19:11,24/03/2023 17:35,24/03/2023 19:06,Completed,Low Efficiency
J924,M04,Drilling,4.24,84,3.01,99,24/03/2023 17:50,24/03/2023 19:14,24/03/2023 18:02,24/03/2023 19:26,Delayed,Low Efficiency
J925,M02,Additive,3.4,30,5.58,86,24/03/2023 18:00,24/03/2023 18:30,24/03/2023 17:55,24/03/2023 18:25,Completed,Low Efficiency
J926,M05,Grinding,3.91,115,4.62,95,24/03/2023 18:10,24/03/2023 20:05,24/03/2023 18:05,24/03/2023 20:00,Completed,Low Efficiency
J927,M01,Drilling,1.4,60,6.27,90,24/03/2023 18:20,24/03/2023 19:20,24/03/2023 18:25,24/03/2023 19:25,Completed,High Efficiency
J928,M02,Additive,4.46,100,7.59,88,24/03/2023 18:30,24/03/2023 20:10,24/03/2023 18:27,24/03/2023 20:07,Completed,Low Efficiency
J929,M01,Lathe,1.19,95,7.99,81,24/03/2023 18:40,24/03/2023 20:15,,,Failed,Low Efficiency
J930,M03,Lathe,3.12,101,9.44,85,24/03/2023 18:50,24/03/2023 20:31,24/03/2023 18:49,24/03/2023 20:30,Completed,Low Efficiency
J931,M03,Lathe,1.12,55,5.05,91,24/03/2023 19:00,24/03/2023 19:55,24/03/2023 18:56,24/03/2023 19:51,Completed,Low Efficiency
J932,M01,Lathe,3.5,41,8.53,94,24/03/2023 19:10,24/03/2023 19:51,,,Failed,Low Efficiency
J933,M02,Lathe,4.01,49,4.23,96,24/03/2023 19:20,24/03/2023 20:09,24/03/2023 19:19,24/03/2023 20:08,Completed,Low Efficiency
J934,M05,Drilling,1.12,88,11.95,98,24/03/2023 19:30,24/03/2023 20:58,24/03/2023 19:28,24/03/2023 20:56,Completed,Low Efficiency
J935,M02,Drilling,3.28,81,5.14,99,24/03/2023 19:40,24/03/2023 21:01,24/03/2023 19:44,24/03/2023 21:05,Completed,High Efficiency
J936,M05,Drilling,2.67,22,13.15,83,24/03/2023 19:50,24/03/2023 20:12,24/03/2023 19:54,24/03/2023 20:16,Completed,Moderate Efficiency
J937,M02,Drilling,4.28,103,14.71,88,24/03/2023 20:00,24/03/2023 21:43,24/03/2023 19:58,24/03/2023 21:41,Completed,Low Efficiency
J938,M02,Drilling,1.97,47,9.72,99,24/03/2023 20:10,24/03/2023 20:57,24/03/2023 20:13,24/03/2023 21:00,Completed,Moderate Efficiency
J939,M02,Drilling,3.28,50,7.97,96,24/03/2023 20:20,24/03/2023 21:10,24/03/2023 20:45,24/03/2023 21:35,Delayed,Low Efficiency
J940,M01,Milling,2.31,87,5.9,95,24/03/2023 20:30,24/03/2023 21:57,24/03/2023 20:32,24/03/2023 21:59,Completed,High Efficiency
J941,M02,Lathe,2.88,105,14.3,83,24/03/2023 20:40,24/03/2023 22:25,24/03/2023 20:45,24/03/2023 22:30,Completed,Moderate Efficiency
J942,M04,Additive,4.73,20,4.97,90,24/03/2023 20:50,24/03/2023 21:10,24/03/2023 20:50,24/03/2023 21:10,Completed,High Efficiency
J943,M04,Grinding,2.17,71,12.6,97,24/03/2023 21:00,24/03/2023 22:11,,,Failed,Low Efficiency
J944,M02,Additive,4.31,43,6.5,90,24/03/2023 21:10,24/03/2023 21:53,24/03/2023 21:40,24/03/2023 22:23,Delayed,Low Efficiency
J945,M04,Lathe,3.1,33,2.46,97,24/03/2023 21:20,24/03/2023 21:53,24/03/2023 21:45,24/03/2023 22:18,Delayed,Low Efficiency
J946,M01,Lathe,1.94,45,2.43,90,24/03/2023 21:30,24/03/2023 22:15,24/03/2023 21:27,24/03/2023 22:12,Completed,Low Efficiency
J947,M02,Drilling,2.99,88,8.42,82,24/03/2023 21:40,24/03/2023 23:08,24/03/2023 21:39,24/03/2023 23:07,Completed,Low Efficiency
J948,M02,Milling,1.29,100,7.13,82,24/03/2023 21:50,24/03/2023 23:30,24/03/2023 21:52,24/03/2023 23:32,Completed,High Efficiency
J949,M03,Drilling,3.01,57,14.36,93,24/03/2023 22:00,24/03/2023 22:57,24/03/2023 22:02,24/03/2023 22:59,Completed,Moderate Efficiency
J950,M04,Drilling,4.7,92,4,89,24/03/2023 22:10,24/03/2023 23:42,24/03/2023 22:14,24/03/2023 23:46,Completed,High Efficiency
J951,M05,Drilling,2.42,81,4.52,80,24/03/2023 22:20,24/03/2023 23:41,24/03/2023 22:24,24/03/2023 23:45,Completed,High Efficiency
J952,M02,Lathe,1.69,24,10.01,83,24/03/2023 22:30,24/03/2023 22:54,24/03/2023 22:33,24/03/2023 22:57,Completed,Moderate Efficiency
J953,M03,Lathe,2.85,103,7.28,97,24/03/2023 22:40,25/03/2023 00:23,24/03/2023 22:41,25/03/2023 00:24,Completed,High Efficiency
J954,M01,Grinding,4.54,39,3.74,91,24/03/2023 22:50,24/03/2023 23:29,24/03/2023 22:45,24/03/2023 23:24,Completed,Low Efficiency
J955,M04,Drilling,1.02,55,14.79,94,24/03/2023 23:00,24/03/2023 23:55,,,Failed,Low Efficiency
J956,M01,Lathe,2.71,51,7.12,90,24/03/2023 23:10,25/03/2023 00:01,24/03/2023 23:12,25/03/2023 00:03,Completed,High Efficiency
J957,M02,Drilling,3.98,90,8.91,86,24/03/2023 23:20,25/03/2023 00:50,24/03/2023 23:43,25/03/2023 01:13,Delayed,Low Efficiency
J958,M05,Grinding,3.02,44,2.83,98,24/03/2023 23:30,25/03/2023 00:14,24/03/2023 23:25,25/03/2023 00:09,Completed,Low Efficiency
J959,M04,Additive,4.28,84,14.44,88,24/03/2023 23:40,25/03/2023 01:04,24/03/2023 23:41,25/03/2023 01:05,Completed,Moderate Efficiency
J960,M04,Additive,2.17,88,3.03,80,24/03/2023 23:50,25/03/2023 01:18,24/03/2023 23:45,25/03/2023 01:13,Completed,Low Efficiency
J961,M04,Milling,4.15,93,2.24,97,25/03/2023 00:00,25/03/2023 01:33,25/03/2023 00:04,25/03/2023 01:37,Completed,High Efficiency
J962,M01,Grinding,4.64,67,10.74,96,25/03/2023 00:10,25/03/2023 01:17,25/03/2023 00:15,25/03/2023 01:22,Completed,Moderate Efficiency
J963,M04,Additive,3.83,101,11.33,80,25/03/2023 00:20,25/03/2023 02:01,25/03/2023 00:15,25/03/2023 01:56,Completed,Low Efficiency
J964,M03,Additive,4.86,66,8.07,93,25/03/2023 00:30,25/03/2023 01:36,25/03/2023 00:33,25/03/2023 01:39,Completed,Moderate Efficiency
J965,M02,Drilling,2.38,43,12.77,97,25/03/2023 00:40,25/03/2023 01:23,25/03/2023 00:43,25/03/2023 01:26,Completed,Moderate Efficiency
J966,M02,Lathe,1.49,114,10.41,84,25/03/2023 00:50,25/03/2023 02:44,25/03/2023 00:45,25/03/2023 02:39,Completed,Low Efficiency
J967,M05,Additive,4.38,64,8.79,98,25/03/2023 01:00,25/03/2023 02:04,25/03/2023 00:57,25/03/2023 02:01,Completed,Low Efficiency
J968,M03,Milling,3.55,32,13.1,89,25/03/2023 01:10,25/03/2023 01:42,25/03/2023 01:15,25/03/2023 01:47,Completed,Moderate Efficiency
J969,M02,Drilling,4.5,32,8.68,91,25/03/2023 01:20,25/03/2023 01:52,25/03/2023 01:47,25/03/2023 02:19,Delayed,Low Efficiency
J970,M04,Grinding,2.78,75,4.4,82,25/03/2023 01:30,25/03/2023 02:45,25/03/2023 01:26,25/03/2023 02:41,Completed,Low Efficiency
J971,M02,Drilling,1.88,119,4.69,83,25/03/2023 01:40,25/03/2023 03:39,25/03/2023 01:35,25/03/2023 03:34,Completed,Low Efficiency
J972,M03,Drilling,4.67,59,10.72,80,25/03/2023 01:50,25/03/2023 02:49,25/03/2023 01:51,25/03/2023 02:50,Completed,Moderate Efficiency
J973,M02,Milling,4.43,61,11.68,89,25/03/2023 02:00,25/03/2023 03:01,25/03/2023 01:55,25/03/2023 02:56,Completed,Low Efficiency
J974,M05,Additive,2.81,41,14.04,92,25/03/2023 02:10,25/03/2023 02:51,25/03/2023 02:33,25/03/2023 03:14,Delayed,Low Efficiency
J975,M03,Lathe,1.35,93,10.22,94,25/03/2023 02:20,25/03/2023 03:53,25/03/2023 02:17,25/03/2023 03:50,Completed,Low Efficiency
J976,M05,Additive,4.23,101,9.23,87,25/03/2023 02:30,25/03/2023 04:11,,,Failed,Low Efficiency
J977,M01,Milling,1.73,78,7,93,25/03/2023 02:40,25/03/2023 03:58,,,Failed,Low Efficiency
J978,M02,Milling,3.57,98,10.05,99,25/03/2023 02:50,25/03/2023 04:28,25/03/2023 03:10,25/03/2023 04:48,Delayed,Low Efficiency
J979,M02,Additive,1.15,100,9.77,98,25/03/2023 03:00,25/03/2023 04:40,25/03/2023 03:18,25/03/2023 04:58,Delayed,Low Efficiency
J980,M03,Additive,4.16,71,12.3,84,25/03/2023 03:10,25/03/2023 04:21,,,Failed,Low Efficiency
J981,M02,Drilling,1.89,80,14.98,91,25/03/2023 03:20,25/03/2023 04:40,25/03/2023 03:17,25/03/2023 04:37,Completed,Low Efficiency
J982,M01,Additive,1.29,27,13.25,96,25/03/2023 03:30,25/03/2023 03:57,25/03/2023 03:29,25/03/2023 03:56,Completed,Low Efficiency
J983,M05,Lathe,2.85,46,14.1,91,25/03/2023 03:40,25/03/2023 04:26,25/03/2023 03:51,25/03/2023 04:37,Delayed,Low Efficiency
J984,M04,Grinding,2.02,74,9.05,84,25/03/2023 03:50,25/03/2023 05:04,25/03/2023 04:17,25/03/2023 05:31,Delayed,Low Efficiency
J985,M02,Additive,3.71,103,5.66,92,25/03/2023 04:00,25/03/2023 05:43,25/03/2023 04:13,25/03/2023 05:56,Delayed,Low Efficiency
J986,M05,Additive,3.47,60,3.53,93,25/03/2023 04:10,25/03/2023 05:10,25/03/2023 04:12,25/03/2023 05:12,Completed,High Efficiency
J987,M02,Lathe,1.9,120,10.87,97,25/03/2023 04:20,25/03/2023 06:20,25/03/2023 04:18,25/03/2023 06:18,Completed,Low Efficiency
J988,M04,Milling,3.38,104,8.83,82,25/03/2023 04:30,25/03/2023 06:14,25/03/2023 04:27,25/03/2023 06:11,Completed,Low Efficiency
J989,M03,Milling,3.77,89,5.67,98,25/03/2023 04:40,25/03/2023 06:09,25/03/2023 04:36,25/03/2023 06:05,Completed,Low Efficiency
J990,M03,Milling,1.62,87,12.82,86,25/03/2023 04:50,25/03/2023 06:17,25/03/2023 04:48,25/03/2023 06:15,Completed,Low Efficiency
J991,M02,Milling,3.05,36,6.33,99,25/03/2023 05:00,25/03/2023 05:36,25/03/2023 04:56,25/03/2023 05:32,Completed,Low Efficiency
J992,M01,Grinding,4.27,83,6.7,96,25/03/2023 05:10,25/03/2023 06:33,25/03/2023 05:14,25/03/2023 06:37,Completed,High Efficiency
J993,M05,Lathe,3.68,105,9.95,95,25/03/2023 05:20,25/03/2023 07:05,25/03/2023 05:33,25/03/2023 07:18,Delayed,Low Efficiency
J994,M05,Milling,3.35,94,9.39,89,25/03/2023 05:30,25/03/2023 07:04,25/03/2023 05:27,25/03/2023 07:01,Completed,Low Efficiency
J995,M03,Drilling,4.37,118,14.12,88,25/03/2023 05:40,25/03/2023 07:38,,,Failed,Low Efficiency
J996,M02,Milling,4.86,50,3.71,97,25/03/2023 05:50,25/03/2023 06:40,,,Failed,Low Efficiency
J997,M05,Lathe,2.72,60,3.17,96,25/03/2023 06:00,25/03/2023 07:00,,,Failed,Low Efficiency
J998,M03,Lathe,1.31,102,14.1,83,25/03/2023 06:10,25/03/2023 07:52,25/03/2023 06:15,25/03/2023 07:57,Completed,Moderate Efficiency
J999,M02,Lathe,2.4,75,9.08,83,25/03/2023 06:20,25/03/2023 07:35,25/03/2023 06:24,25/03/2023 07:39,Completed,Moderate Efficiency
J1000,M05,Additive,1.32,111,3.88,91,25/03/2023 06:30,25/03/2023 08:21,25/03/2023 06:29,25/03/2023 08:20,Completed,Low Efficiency
